title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST69298/2025,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,47,Umhlali Beach,Iphala,48,2025-07-21,2025-10-29,3380000,147,22993,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST68359/2025,Umhlali Beach,SHAKAS ROCK,182,0,SS CHAKA SANDS,7,Umhlali Beach,Ocean,21,2025-08-31,2025-10-21,3290000,117,28119,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST67638/2025,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,6,Umhlali Beach,Ocean,33,2025-08-05,2025-10-14,5300000,214,24766,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST66096/2025,Umhlali Beach,SHAKAS ROCK,133,1,SS THE MOORINGS,2,Umhlali Beach,Ipahla,2,2025-07-21,2025-09-29,2200000,165,13333,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T65232/2025,Umhlali Beach,SHAKAS ROCK,136,0,,,Umhlali Beach,Ipahla,3A,,2025-09-19,0,1234,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
ST64662/2025,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,7,Umhlali Beach,Ocean,46,2025-04-22,2025-09-16,1350000,165,8181,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
T64099/2025,Umhlali Beach,SHAKAS ROCK,249,0,,,Umhlali Beach,Dolphin,27,2025-07-25,2025-09-11,7800000,1851,4213,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST63955/2025,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,1,Umhlali Beach,Ocean,33,2025-05-22,2025-09-10,4200000,172,24418,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST63550/2025,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,12,Umhlali Beach,Ocean,33,2025-08-03,2025-09-05,5300000,212,25000,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST63449/2025,Umhlali Beach,SHAKAS ROCK,133,1,SS THE MOORINGS,3,Umhlali Beach,Ipahla,2,,2025-09-04,0,146,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST62592/2025,Umhlali Beach,SHAKAS ROCK,140,0,SS BUXTEHUDE,9,Umhlali Beach,Ocean,29,2025-04-04,2025-08-28,3393000,154,22032,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST61211/2025,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,40,Umhlali Beach,Iphala,48,2025-06-11,2025-08-15,2700000,144,18750,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST60295/2025,Umhlali Beach,SHAKAS ROCK,192,0,SS BEAU RIVAGE,14,Umhlali Beach,Little Maritzburg,32,2025-07-07,2025-08-07,4800000,231,20779,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST15551/2025,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,4,Umhlali Beach,Ocean,35,2025-04-13,2025-06-19,4000000,175,22857,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST13228/2025,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,14,Umhlali Beach,Ocean,35,2025-02-06,2025-05-29,4900000,175,28000,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST12936/2025,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,9,Umhlali Beach,Ocean,31,2025-04-15,2025-05-27,2200000,94,23404,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST10985/2025,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,15,Umhlali Beach,Ocean,35,2025-03-12,2025-05-09,4150000,176,23579,False,natural_person,legal_entity,4,sectional_title,True,lightstone_export
ST10559/2025,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,5,Umhlali Beach,Ocean,31,2025-02-19,2025-05-06,2350000,94,25000,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST9224/2025,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,9,Umhlali Beach,Ocean,46,2025-02-23,2025-04-15,2670000,165,16181,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T7469/2025,Umhlali Beach,SHAKAS ROCK,148,0,,,Umhlali Beach,Dolphin,25A,2025-02-08,2025-03-31,7000000,2560,2734,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST4886/2025,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,3,Umhlali Beach,Ocean,35,2024-12-04,2025-03-04,6000000,176,34090,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST35811/2024,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,6,Umhlali Beach,Ocean,31,,2024-12-17,0,84,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST30098/2024,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,46,Umhlali Beach,Iphala,48,2024-07-24,2024-10-30,2900000,159,18238,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST30048/2024,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,14,Umhlali Beach,Ocean,35,2024-09-18,2024-10-29,4750000,175,27142,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST29285/2024,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,11,Umhlali Beach,Ocean,33,2024-08-06,2024-10-22,4500000,208,21634,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST29033/2024,Umhlali Beach,SHAKAS ROCK,192,0,SS BEAU RIVAGE,1,Umhlali Beach,Little Maritzburg,32,2024-07-29,2024-10-18,4325000,225,19222,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST24631/2024,Umhlali Beach,SHAKAS ROCK,153,0,SS SOLSTICE,3,Umhlali Beach,Ocean,19,2024-04-19,2024-09-03,5520000,224,24642,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T23181/2024,Umhlali Beach,SHAKAS ROCK,133,2,,,Umhlali Beach,Shakas Rock,133,,2024-08-22,0,795,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
ST22026/2024,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,3,Umhlali Beach,Ocean,35,2024-06-28,2024-08-07,4300000,176,24431,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T19364/2024,Umhlali Beach,SHAKAS ROCK,136,1,,,Umhlali Beach,Ipahla,3,2024-05-13,2024-07-12,2500000,1068,2340,False,natural_person,natural_person,1,freehold,True,lightstone_export
ST18710/2024,Umhlali Beach,SHAKAS ROCK,141,0,SS CRAYFISH COTTAGE,5,Umhlali Beach,Ocean,27,2024-04-26,2024-07-05,3250000,115,28260,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST16962/2024,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,8,Umhlali Beach,Iphala,48,2024-04-15,2024-06-24,2100000,147,14285,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T16739/2024,Umhlali Beach,SHAKAS ROCK,192,2,,,Umhlali Beach,Dolphin,15,,2024-06-21,0,1687,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
ST13187/2024,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,10,Umhlali Beach,Ocean,33,2024-03-27,2024-05-21,4400000,213,20657,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST12011/2024,Umhlali Beach,SHAKAS ROCK,182,0,SS CHAKA SANDS,10,Umhlali Beach,Ocean,21,2023-12-29,2024-05-10,3100000,116,26724,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T10009/2024,Umhlali Beach,SHAKAS ROCK,178,0,,,Umhlali Beach,Dolphin,14,2023-12-30,2024-04-25,6900000,1425,4842,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST9142/2024,Umhlali Beach,SHAKAS ROCK,140,0,SS BUXTEHUDE,6,Umhlali Beach,Ocean,29,2024-01-16,2024-04-17,3650000,155,23548,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T8946/2024,Umhlali Beach,SHAKAS ROCK,162,0,,,Umhlali Beach,Ocean,24,2023-11-22,2024-04-16,2800000,1355,2066,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST8501/2024,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,32,Umhlali Beach,Iphala,48,2024-02-20,2024-04-11,3100000,146,21232,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST3374/2024,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,61,Umhlali Beach,Iphala,48,2023-12-06,2024-02-19,3300000,146,22602,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST3396/2024,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,43,Umhlali Beach,Iphala,48,2023-12-09,2024-02-19,3300000,161,20496,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST3194/2024,Umhlali Beach,SHAKAS ROCK,141,0,SS CRAYFISH COTTAGE,10,Umhlali Beach,Ocean,27,2023-11-30,2024-02-15,3800000,115,33043,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST2165/2024,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,4,Umhlali Beach,Ocean,33,2023-10-24,2024-02-02,3950000,170,23235,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST33258/2023,Umhlali Beach,SHAKAS ROCK,153,0,SS SOLSTICE,3,Umhlali Beach,Ocean,19,2023-06-01,2023-11-20,3100000,224,13839,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST32267/2023,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,10,Umhlali Beach,Ocean,46,2023-09-07,2023-11-10,3200000,165,19393,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST31842/2023,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,12,Umhlali Beach,Ocean,31,2023-10-12,2023-11-06,2550000,84,30357,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST31136/2023,Umhlali Beach,SHAKAS ROCK,133,1,SS THE MOORINGS,4,Umhlali Beach,Ipahla,2,,2023-10-31,0,167,0,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST31137/2023,Umhlali Beach,SHAKAS ROCK,133,1,SS THE MOORINGS,4,Umhlali Beach,Ipahla,2,,2023-10-31,0,167,0,False,natural_person,legal_entity,2,sectional_title,False,lightstone_export
ST31145/2023,Umhlali Beach,SHAKAS ROCK,182,0,SS CHAKA SANDS,7,Umhlali Beach,Ocean,21,2023-07-30,2023-10-31,2600000,117,22222,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
T29039/2023,Umhlali Beach,SHAKAS ROCK,192,1,,,Umhlali Beach,Dolphin,13,2023-04-24,2023-10-13,2150000,1297,1657,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST26238/2023,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,8,Umhlali Beach,Ocean,35,,2023-09-13,0,176,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST24203/2023,Umhlali Beach,SHAKAS ROCK,153,0,SS SOLSTICE,2,Umhlali Beach,Ocean,19,2023-06-08,2023-08-24,8380000,252,33253,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST24213/2023,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,8,Umhlali Beach,Ocean,31,2023-07-01,2023-08-24,2150000,84,25595,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST21701/2023,Umhlali Beach,SHAKAS ROCK,172,0,SS PALM SANDS,1,Umhlali Beach,Iphala,7,2022-12-22,2023-07-31,2200000,136,16176,False,legal_entity,natural_person,2,sectional_title,True,lightstone_export
ST21704/2023,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,3,Umhlali Beach,Ocean,31,2023-05-15,2023-07-31,1900000,94,20212,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST21702/2023,Umhlali Beach,SHAKAS ROCK,172,0,SS PALM SANDS,2,Umhlali Beach,Iphala,7,2022-12-12,2023-07-31,2000000,136,14705,False,legal_entity,natural_person,2,sectional_title,True,lightstone_export
ST21703/2023,Umhlali Beach,SHAKAS ROCK,172,0,SS PALM SANDS,3,Umhlali Beach,Iphala,7,2022-12-22,2023-07-31,2300000,136,16911,False,legal_entity,natural_person,2,sectional_title,True,lightstone_export
ST21485/2023,Umhlali Beach,SHAKAS ROCK,138,0,SS PORTOFINO,4,Umhlali Beach,Ipahla,1,2023-02-13,2023-07-28,4300000,253,16996,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST21222/2023,Umhlali Beach,SHAKAS ROCK,181,0,SS CATFISH,5,Umhlali Beach,Ocean,23,2023-05-11,2023-07-26,2500000,182,13736,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST17688/2023,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,2,Umhlali Beach,Ocean,31,2023-05-02,2023-06-27,2050000,84,24404,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST16821/2023,Umhlali Beach,SHAKAS ROCK,140,0,SS BUXTEHUDE,10,Umhlali Beach,Ocean,29,,2023-06-19,0,154,0,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST14595/2023,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,3,Umhlali Beach,Ocean,33,2023-04-13,2023-05-30,4100000,174,23563,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST13321/2023,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,5,Umhlali Beach,Ocean,31,2023-02-13,2023-05-19,2200000,94,23404,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST12277/2023,Umhlali Beach,SHAKAS ROCK,140,0,SS BUXTEHUDE,4,Umhlali Beach,Ocean,29,,2023-05-10,0,154,0,False,legal_entity,natural_person,1,sectional_title,False,lightstone_export
ST11242/2023,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,11,Umhlali Beach,Ocean,46,2023-02-03,2023-05-03,3125000,150,20833,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST9222/2023,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,7,Umhlali Beach,Ocean,35,2023-02-02,2023-04-18,3800000,175,21714,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST4347/2023,Umhlali Beach,SHAKAS ROCK,133,11,SS IPAHLE LODGE,6,Umhlali Beach,Ipahla,4,2023-01-16,2023-02-24,1850000,148,12500,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST2113/2023,Umhlali Beach,SHAKAS ROCK,145,0,SS CHAKA ISLES,4,Umhlali Beach,Ocean,25,2022-01-26,2023-01-31,4500000,236,19067,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST1671/2023,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,61,Umhlali Beach,Iphala,48,2022-07-19,2023-01-26,3025000,146,20719,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST1230/2023,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,44,Umhlali Beach,Iphala,48,2022-10-25,2023-01-19,3310000,144,22986,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T45149/2022,Umhlali Beach,SHAKAS ROCK,173,2,,,Umhlali Beach,Dolphin,24,2022-07-29,2022-12-14,4200000,1838,2285,False,natural_person,natural_person,2,freehold,True,lightstone_export
ST40995/2022,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,11,Umhlali Beach,Ocean,33,2022-08-18,2022-11-17,3950000,208,18990,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST38147/2022,Umhlali Beach,SHAKAS ROCK,192,0,SS BEAU RIVAGE,15,Umhlali Beach,Little Maritzburg,32,2022-01-06,2022-10-27,4000000,231,17316,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST35614/2022,Umhlali Beach,SHAKAS ROCK,182,0,SS CHAKA SANDS,15,Umhlali Beach,Ocean,21,2022-07-13,2022-10-07,2030000,167,12155,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST33836/2022,Umhlali Beach,SHAKAS ROCK,145,0,SS CHAKA ISLES,2,Umhlali Beach,Ocean,25,2022-05-28,2022-09-23,6000000,214,28037,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST33381/2022,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,5,Umhlali Beach,Ocean,35,2022-05-13,2022-09-21,4340000,177,24519,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST29924/2022,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,47,Umhlali Beach,Iphala,48,2022-03-10,2022-08-26,2600000,147,17687,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST29377/2022,Umhlali Beach,SHAKAS ROCK,192,0,SS BEAU RIVAGE,14,Umhlali Beach,Little Maritzburg,32,2022-05-18,2022-08-23,4500000,231,19480,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST27220/2022,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,59,Umhlali Beach,Iphala,48,2022-05-05,2022-08-04,2900000,145,20000,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST26201/2022,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,6,Umhlali Beach,Iphala,48,2022-04-08,2022-07-28,2550000,146,17465,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T24745/2022,Umhlali Beach,SHAKAS ROCK,249,1,,,Umhlali Beach,,,2022-05-22,2022-07-21,1500000,1598,938,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST24293/2022,Umhlali Beach,SHAKAS ROCK,182,0,SS CHAKA SANDS,1,Umhlali Beach,Ocean,21,2022-05-25,2022-07-18,5750000,118,48728,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST22442/2022,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,8,Umhlali Beach,Ocean,46,2022-03-31,2022-06-30,2300000,165,13939,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST21519/2022,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,2,Umhlali Beach,Ocean,35,2022-02-24,2022-06-22,3500000,181,19337,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST20150/2022,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,16,Umhlali Beach,Ocean,46,2022-04-16,2022-06-14,2750000,179,15363,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST19772/2022,Umhlali Beach,SHAKAS ROCK,139,0,SS VILLA FLAMENCO,1,Umhlali Beach,Ocean,31,2022-02-22,2022-06-10,2195000,94,23351,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST19713/2022,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,11,Umhlali Beach,Ocean,46,2022-04-20,2022-06-09,2500000,150,16666,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST18659/2022,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,26,Umhlali Beach,Iphala,48,2022-02-05,2022-06-03,2200000,145,15172,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST18357/2022,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,17,Umhlali Beach,Ocean,46,2022-04-07,2022-05-31,2500000,165,15151,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST14149/2022,Umhlali Beach,SHAKAS ROCK,134,2,SS CHAKA TERRACES,16,Umhlali Beach,Ocean,35,2022-03-03,2022-05-09,4500000,176,25568,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST13887/2022,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,51,Umhlali Beach,Iphala,48,2022-01-15,2022-05-06,3400000,147,23129,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST11926/2022,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,53,Umhlali Beach,Iphala,48,2022-02-07,2022-04-13,2400000,146,16438,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST10658/2022,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,40,Umhlali Beach,Iphala,48,2022-01-30,2022-04-07,2500000,144,17361,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T3766/2022,Umhlali Beach,SHAKAS ROCK,161,0,,,Umhlali Beach,Ocean,22,2021-11-29,2022-02-09,2500000,1359,1839,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST35549/2021,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,28,Umhlali Beach,Iphala,48,2021-08-14,2021-10-26,2700000,146,18493,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST33932/2021,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,41,Umhlali Beach,Iphala,48,2021-08-06,2021-10-13,3350000,160,20937,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T31377/2021,Umhlali Beach,SHAKAS ROCK,156,0,,,Umhlali Beach,Little Maritzburg,33,,2021-09-22,0,1376,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
ST30025/2021,Umhlali Beach,SHAKAS ROCK,140,0,SS BUXTEHUDE,2,Umhlali Beach,Ocean,29,2021-02-01,2021-09-14,3050000,167,18263,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST29303/2021,Umhlali Beach,SHAKAS ROCK,141,0,SS CRAYFISH COTTAGE,4,Umhlali Beach,Ocean,27,2021-04-27,2021-09-08,2600000,115,22608,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST27685/2021,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,10,Umhlali Beach,Ocean,46,,2021-08-31,0,165,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
T28845/2021,Umhlali Beach,SHAKAS ROCK,177,0,,,Umhlali Beach,Dolphin,18,2021-05-31,2021-08-27,4700000,1827,2572,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST25225/2021,Umhlali Beach,SHAKAS ROCK,134,0,SS SEABREEZE,13,Umhlali Beach,Ocean,46,2021-06-06,2021-08-19,2500000,165,15151,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST24982/2021,Umhlali Beach,SHAKAS ROCK,133,1,SS THE MOORINGS,2,Umhlali Beach,Ipahla,2,2021-06-07,2021-08-18,1000000,165,6060,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T23323/2021,Umhlali Beach,SHAKAS ROCK,249,0,,,Umhlali Beach,Dolphin,27,2021-01-13,2021-07-29,6000000,1851,3241,False,natural_person,natural_person,2,freehold,True,lightstone_export
T23322/2021,Umhlali Beach,SHAKAS ROCK,249,1,,,Umhlali Beach,,,2020-05-18,2021-07-29,750000,1598,469,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T17736/2021,Umhlali Beach,SHAKAS ROCK,160,1,,,Umhlali Beach,Shad,2,2021-03-12,2021-06-14,6050000,1484,4076,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST17186/2021,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,56,Umhlali Beach,Iphala,48,2021-02-12,2021-06-09,1650000,146,11301,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST16639/2021,Umhlali Beach,SHAKAS ROCK,133,10,SS SKIATHOS,17,Umhlali Beach,Ocean,33,2021-02-25,2021-06-07,3775000,170,22205,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST14633/2021,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,3,Umhlali Beach,Iphala,48,2021-04-04,2021-05-26,2750000,162,16975,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST14409/2021,Umhlali Beach,SHAKAS ROCK,133,4,SS PAROS,55,Umhlali Beach,Iphala,48,2021-01-21,2021-05-25,2350000,146,16095,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
